Format Version,1.23,Take Name,Take 2024-09-30 02.17.04 PM_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-09-30 02.32.39.992 PM,Total Frames in Take,48493,Total Exported Frames,48493,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
10911,30.308333,-0.001868,0.982503,0.015112,0.185621,1.745751,0.006473,1.290311,0.000532
10912,30.311111,-0.001683,0.982509,0.015027,0.185602,1.741879,0.006465,1.284364,0.000424
10913,30.313889,-0.001663,0.982514,0.014760,0.185597,1.738217,0.006471,1.278800,0.000494
10914,30.316667,,,,,,,,
10915,30.319444,-0.001734,0.982531,0.014639,0.185517,1.734162,0.006471,1.272041,0.000477
10916,30.322222,-0.001888,0.982554,0.014305,0.185417,1.730278,0.006473,1.265783,0.000507
10917,30.325000,-0.002019,0.982588,0.014030,0.185257,1.726446,0.006462,1.259581,0.000362
10918,30.327778,-0.002337,0.982635,0.013712,0.185025,1.722960,0.006470,1.253679,0.000478
10919,30.330556,-0.002585,0.982702,0.013575,0.184680,1.719488,0.006469,1.247637,0.000490
10920,30.333333,,,,,,,,
10921,30.336111,-0.002840,0.982813,0.013528,0.184087,1.715515,0.006467,1.240622,0.000449
10922,30.338889,-0.003212,0.982942,0.013245,0.183410,1.711822,0.006479,1.234298,0.000497
10923,30.341667,-0.003260,0.983071,0.013491,0.182698,1.707931,0.006493,1.227318,0.000531
10924,30.344444,-0.003598,0.983213,0.013139,0.181952,1.704454,0.006511,1.221537,0.000646
10925,30.347222,-0.003630,0.983389,0.013155,0.180998,1.700719,0.006515,1.215272,0.000474
10926,30.350000,,,,,,,,
10927,30.352778,-0.003854,0.983585,0.012978,0.179938,1.696797,0.006521,1.208559,0.000545
10928,30.355556,-0.004035,0.983759,0.012755,0.178993,1.692988,0.006544,1.202162,0.000587
10929,30.358333,-0.004093,0.983928,0.012769,0.178064,1.689207,0.006563,1.195573,0.000529
10930,30.361111,-0.004005,0.984058,0.012846,0.177338,1.685387,0.006589,1.189029,0.000604
10931,30.363889,-0.003972,0.984194,0.013022,0.176571,1.681785,0.006596,1.182475,0.000508
10932,30.366667,-0.003783,0.984335,0.013253,0.175770,1.678056,0.006617,1.175896,0.000506
10933,30.369444,-0.003834,0.984451,0.013161,0.175123,1.674707,0.006639,1.169964,0.000529
10934,30.372222,-0.003714,0.984569,0.013246,0.174457,1.671212,0.006664,1.163774,0.000526
10935,30.375000,-0.003761,0.984667,0.013189,0.173906,1.667990,0.006699,1.157889,0.000552
10936,30.377778,,,,,,,,
10937,30.380556,-0.003695,0.984763,0.013136,0.173367,1.664079,0.006706,1.150965,0.000446
10938,30.383333,-0.003282,0.984853,0.013304,0.172847,1.659785,0.006685,1.143759,0.000376
10939,30.386111,-0.002839,0.984942,0.013426,0.172342,1.655508,0.006641,1.136770,0.000393
10940,30.388889,-0.002594,0.985007,0.013466,0.171971,1.651576,0.006620,1.130109,0.000400
10941,30.391667,-0.002555,0.985070,0.013184,0.171633,1.647921,0.006633,1.124160,0.000431
10942,30.394444,-0.002574,0.985131,0.013013,0.171294,1.644426,0.006626,1.118164,0.000391
10943,30.397222,-0.002630,0.985186,0.013019,0.170977,1.641072,0.006585,1.112010,0.000384
10944,30.400000,-0.003035,0.985241,0.013039,0.170648,1.638300,0.006569,1.106046,0.000401
10945,30.402778,-0.003186,0.985302,0.013154,0.170287,1.635184,0.006528,1.099955,0.000429
10946,30.405556,-0.003450,0.985376,0.013063,0.169856,1.632234,0.006517,1.094316,0.000473
10947,30.408333,,,,,,,,
10948,30.411111,-0.003583,0.985501,0.013222,0.169113,1.628629,0.006512,1.087369,0.000509
10949,30.413889,-0.003576,0.985628,0.013524,0.168349,1.624962,0.006503,1.080358,0.000487
10950,30.416667,-0.003630,0.985762,0.013784,0.167543,1.621496,0.006511,1.073604,0.000541
10951,30.419444,-0.003563,0.985904,0.014116,0.166678,1.617954,0.006513,1.066847,0.000594
10952,30.422222,-0.003600,0.986045,0.014238,0.165829,1.614618,0.006538,1.060571,0.000519
10953,30.425000,-0.003658,0.986192,0.014351,0.164946,1.611378,0.006559,1.054390,0.000431
10954,30.427778,-0.003914,0.986330,0.014403,0.164108,1.608543,0.006604,1.048448,0.000398
10955,30.430556,-0.004019,0.986478,0.014568,0.163196,1.605596,0.006636,1.042351,0.000406
10956,30.433333,-0.004150,0.986630,0.014677,0.162260,1.602728,0.006666,1.036377,0.000418
10957,30.436111,-0.004303,0.986781,0.014640,0.161339,1.599943,0.006707,1.030675,0.000378
10958,30.438889,-0.004331,0.986928,0.014562,0.160443,1.596991,0.006738,1.025010,0.000373
10959,30.441667,,,,,,,,
10960,30.444444,-0.004092,0.987099,0.014614,0.159389,1.593230,0.006770,1.018072,0.000622
10961,30.447222,-0.004161,0.987258,0.014113,0.158448,1.589909,0.006779,1.012204,0.000581
10962,30.450000,-0.004091,0.987392,0.013996,0.157621,1.586565,0.006783,1.005841,0.000557
10963,30.452778,-0.004301,0.987525,0.013483,0.156825,1.583616,0.006771,1.000243,0.000661
10964,30.455556,-0.004481,0.987643,0.013036,0.156115,1.580709,0.006757,0.994633,0.000674
10965,30.458333,,,,,,,,
10966,30.461111,-0.005652,0.987654,0.015296,0.155801,1.579543,0.006586,0.984084,0.000931
10967,30.463889,-0.005026,0.987779,0.015078,0.155046,1.575091,0.006536,0.977161,0.000635
10968,30.466667,-0.004363,0.987929,0.014761,0.154139,1.570634,0.006474,0.970590,0.000457
10969,30.469444,-0.003882,0.988061,0.014736,0.153309,1.566616,0.006423,0.963787,0.000520
10970,30.472222,-0.003571,0.988205,0.014644,0.152392,1.562918,0.006363,0.957271,0.000466
10971,30.475000,-0.003335,0.988342,0.014777,0.151496,1.559479,0.006308,0.950552,0.000504
10972,30.477778,-0.003466,0.988472,0.014527,0.150666,1.556598,0.006294,0.944645,0.000534
10973,30.480556,-0.003379,0.988616,0.014452,0.149730,1.553483,0.006253,0.938487,0.000540
10974,30.483333,-0.003689,0.988752,0.014241,0.148839,1.551031,0.006269,0.932767,0.000523
10975,30.486111,,,,,,,,
10976,30.488889,-0.003348,0.988940,0.014260,0.147588,1.547235,0.006251,0.925601,0.000431
10977,30.491667,-0.003146,0.989106,0.014099,0.146495,1.543732,0.006253,0.918963,0.000462
10978,30.494444,-0.002908,0.989261,0.014015,0.145454,1.540291,0.006271,0.912403,0.000465
10979,30.497222,-0.002763,0.989416,0.013648,0.144440,1.537028,0.006321,0.906490,0.000499
10980,30.500000,-0.004074,0.989582,0.011269,0.143474,1.535683,0.006389,0.904161,0.000791
10981,30.502778,-0.003871,0.989703,0.011442,0.142625,1.532609,0.006406,0.897650,0.000591
10982,30.505556,-0.004048,0.989956,0.012728,0.140740,1.530522,0.006331,0.889650,0.000744
10983,30.508333,-0.003755,0.990044,0.012762,0.140130,1.527336,0.006363,0.883508,0.000558
10984,30.511111,-0.003605,0.990106,0.013138,0.139656,1.524515,0.006366,0.876934,0.000849
10985,30.513889,-0.003404,0.990195,0.013338,0.139009,1.521577,0.006336,0.870700,0.000557
10986,30.516667,-0.003136,0.990283,0.013624,0.138361,1.518558,0.006308,0.864371,0.000516
10987,30.519444,-0.002852,0.990364,0.013655,0.137787,1.515445,0.006283,0.858492,0.000409
10988,30.522222,-0.002575,0.990433,0.013775,0.137280,1.512378,0.006255,0.852503,0.000398
10989,30.525000,-0.002548,0.990505,0.013761,0.136765,1.509688,0.006227,0.846803,0.000479
10990,30.527778,-0.002411,0.990571,0.013788,0.136285,1.506824,0.006220,0.841003,0.000407
10991,30.530556,-0.002285,0.990634,0.013794,0.135824,1.503994,0.006206,0.835254,0.000517
10992,30.533333,,,,,,,,
10993,30.536111,-0.002338,0.990754,0.013787,0.134952,1.501038,0.006221,0.828513,0.000466
10994,30.538889,-0.002539,0.990884,0.013955,0.133967,1.498459,0.006263,0.821681,0.000369
10995,30.541667,-0.002975,0.991017,0.013832,0.132987,1.496286,0.006314,0.815486,0.000460
10996,30.544444,-0.003352,0.991140,0.013683,0.132071,1.494113,0.006380,0.809449,0.000502
10997,30.547222,-0.003627,0.991258,0.013566,0.131190,1.491867,0.006450,0.803456,0.000465
10998,30.550000,,,,,,,,
10999,30.552778,-0.003795,0.991378,0.013367,0.130296,1.489092,0.006555,0.796699,0.000375
11000,30.555556,-0.003943,0.991480,0.013006,0.129551,1.486348,0.006623,0.790411,0.000429
11001,30.558333,-0.004054,0.991571,0.012838,0.128864,1.483688,0.006699,0.784033,0.000514
11002,30.561111,-0.004476,0.991653,0.012429,0.128259,1.481576,0.006775,0.778270,0.000424
11003,30.563889,-0.004790,0.991734,0.012193,0.127640,1.479411,0.006844,0.772361,0.000540
11004,30.566667,,,,,,,,
11005,30.569444,-0.004396,0.991812,0.012296,0.127034,1.475866,0.006790,0.764945,0.000543
11006,30.572222,-0.004239,0.991892,0.012426,0.126404,1.472827,0.006755,0.757799,0.000502
11007,30.575000,-0.004159,0.991961,0.012668,0.125841,1.470025,0.006694,0.750733,0.000490
11008,30.577778,-0.004035,0.992020,0.012840,0.125357,1.467243,0.006614,0.743971,0.000552
11009,30.580556,-0.003881,0.992054,0.013190,0.125061,1.464546,0.006523,0.737096,0.000807
11010,30.583333,-0.004008,0.992110,0.013242,0.124608,1.462290,0.006423,0.730910,0.000602
11011,30.586111,-0.004018,0.992141,0.013672,0.124308,1.460011,0.006336,0.724216,0.000781
11012,30.588889,-0.003861,0.992183,0.014095,0.123933,1.457508,0.006235,0.717594,0.000655
11013,30.591667,-0.003540,0.992255,0.014590,0.123306,1.454789,0.006108,0.710911,0.000392
11014,30.594444,,,,,,,,
11015,30.597222,-0.003146,0.992329,0.015525,0.122609,1.451694,0.006006,0.702605,0.000462
11016,30.600000,-0.003228,0.992415,0.015784,0.121871,1.449345,0.006006,0.695622,0.000410
11017,30.602778,-0.003347,0.992509,0.015893,0.121083,1.447106,0.006013,0.689075,0.000355
11018,30.605556,-0.003425,0.992584,0.016183,0.120429,1.444926,0.006051,0.682380,0.000508
11019,30.608333,-0.003619,0.992651,0.016408,0.119841,1.442982,0.006099,0.675948,0.000501
11020,30.611111,,,,,,,,
11021,30.613889,-0.003811,0.992733,0.016641,0.119125,1.440749,0.006181,0.668683,0.000467
11022,30.616667,-0.003964,0.992798,0.017096,0.118510,1.438607,0.006263,0.661335,0.000557
11023,30.619444,-0.004047,0.992883,0.017350,0.117750,1.436418,0.006343,0.654536,0.000421
11024,30.622222,-0.004058,0.992951,0.017611,0.117144,1.434209,0.006434,0.647921,0.000521
11025,30.625000,-0.004112,0.993024,0.017634,0.116516,1.432098,0.006521,0.641860,0.000524
11026,30.627778,,,,,,,,
11027,30.630556,-0.004002,0.993086,0.017795,0.115962,1.429483,0.006583,0.634764,0.000545
11028,30.633333,-0.004120,0.993177,0.017703,0.115192,1.427274,0.006611,0.628376,0.000409
11029,30.636111,-0.004267,0.993261,0.017594,0.114476,1.425213,0.006625,0.622210,0.000383
11030,30.638889,-0.004204,0.993319,0.017910,0.113925,1.423000,0.006619,0.615484,0.000575
11031,30.641667,-0.004144,0.993375,0.017970,0.113427,1.420821,0.006584,0.609286,0.000572
11032,30.644444,-0.004069,0.993435,0.017915,0.112917,1.418668,0.006528,0.603342,0.000521
11033,30.647222,-0.004027,0.993497,0.017805,0.112389,1.416622,0.006459,0.597547,0.000506
11034,30.650000,-0.003929,0.993552,0.017724,0.111914,1.414555,0.006380,0.591718,0.000574
11035,30.652778,-0.003882,0.993611,0.017606,0.111406,1.412623,0.006310,0.585990,0.000573
11036,30.655556,,,,,,,,
11037,30.658333,-0.003841,0.993681,0.017208,0.110848,1.410381,0.006228,0.579715,0.000545
11038,30.661111,-0.004310,0.993789,0.016028,0.110032,1.408834,0.006157,0.574934,0.000592
11039,30.663889,-0.004781,0.993888,0.014899,0.109277,1.407372,0.006117,0.570253,0.000586
11040,30.666667,-0.005015,0.993967,0.014227,0.108636,1.405680,0.006101,0.564996,0.000484
11041,30.669444,-0.005359,0.994032,0.013372,0.108134,1.404167,0.006104,0.560225,0.000558
11042,30.672222,-0.005673,0.994096,0.012594,0.107627,1.402666,0.006119,0.555499,0.000609
11043,30.675000,-0.005813,0.994157,0.012106,0.107102,1.400985,0.006161,0.550492,0.000471
11044,30.677778,-0.005902,0.994217,0.011876,0.106569,1.399320,0.006218,0.545263,0.000476
11045,30.680556,-0.005930,0.994265,0.011863,0.106117,1.397636,0.006282,0.539874,0.000499
11046,30.683333,-0.005961,0.994307,0.011860,0.105726,1.396013,0.006365,0.534620,0.000553
11047,30.686111,-0.005711,0.994345,0.012066,0.105359,1.394027,0.006430,0.529169,0.000570
11048,30.688889,-0.005395,0.994368,0.012304,0.105130,1.391991,0.006465,0.523805,0.000508
11049,30.691667,-0.005373,0.994398,0.012361,0.104837,1.390413,0.006533,0.518914,0.000523
11050,30.694444,-0.005083,0.994404,0.012653,0.104765,1.388511,0.006587,0.513714,0.000517
11051,30.697222,,,,,,,,
11052,30.700000,-0.004088,0.994432,0.013773,0.104400,1.384226,0.006616,0.502601,0.000646
11053,30.702778,-0.003886,0.994452,0.014121,0.104168,1.382550,0.006646,0.497447,0.000542
11054,30.705556,-0.003384,0.994465,0.014731,0.103975,1.380480,0.006625,0.491844,0.000467
11055,30.708333,-0.003391,0.994478,0.015058,0.103800,1.379156,0.006645,0.486743,0.000635
11056,30.711111,-0.003063,0.994487,0.015534,0.103660,1.377355,0.006610,0.481312,0.000510
11057,30.713889,-0.002832,0.994489,0.015973,0.103577,1.375709,0.006580,0.475897,0.000490
11058,30.716667,-0.002624,0.994494,0.016211,0.103496,1.374064,0.006549,0.470714,0.000423
11059,30.719444,,,,,,,,
11060,30.722222,,,,,,,,
11061,30.725000,-0.002703,0.994537,0.015675,0.103166,1.371102,0.006513,0.460705,0.000373
11062,30.727778,-0.002708,0.994562,0.015330,0.102977,1.369469,0.006484,0.455317,0.000485
11063,30.730556,-0.002672,0.994584,0.015064,0.102800,1.367809,0.006431,0.449848,0.000512
11064,30.733333,-0.002694,0.994610,0.014369,0.102653,1.366165,0.006427,0.445138,0.000546
11065,30.736111,,,,,,,,
11066,30.738889,-0.002956,0.994645,0.013839,0.102381,1.364738,0.006453,0.439408,0.000587
11067,30.741667,-0.003255,0.994684,0.013154,0.102084,1.363432,0.006481,0.434190,0.000515
11068,30.744444,-0.003636,0.994717,0.012479,0.101832,1.362324,0.006538,0.429222,0.000498
11069,30.747222,-0.003942,0.994751,0.012064,0.101535,1.361206,0.006600,0.424080,0.000423
11070,30.750000,-0.004295,0.994771,0.011613,0.101381,1.360221,0.006686,0.419252,0.000457
11071,30.752778,-0.004448,0.994785,0.011486,0.101249,1.359061,0.006758,0.414124,0.000432
11072,30.755556,-0.004423,0.994792,0.011529,0.101181,1.357709,0.006820,0.408939,0.000484
11073,30.758333,-0.004334,0.994794,0.011696,0.101144,1.356346,0.006883,0.403772,0.000529
11074,30.761111,-0.004134,0.994791,0.011964,0.101145,1.354889,0.006931,0.398628,0.000497
11075,30.763889,-0.003932,0.994773,0.012251,0.101299,1.353472,0.006965,0.393646,0.000473
11076,30.766667,-0.003705,0.994744,0.012720,0.101530,1.352082,0.006984,0.388548,0.000499
11077,30.769444,-0.003354,0.994710,0.013289,0.101806,1.350549,0.006983,0.383406,0.000450
11078,30.772222,-0.002974,0.994671,0.013963,0.102107,1.349025,0.006972,0.378197,0.000508
11079,30.775000,-0.002580,0.994627,0.014602,0.102460,1.347477,0.006946,0.373115,0.000537
11080,30.777778,-0.002167,0.994578,0.015165,0.102857,1.345887,0.006899,0.368181,0.000491
11081,30.780556,,,,,,,,
11082,30.783333,-0.001829,0.994503,0.015684,0.103513,1.344157,0.006828,0.362582,0.000461
11083,30.786111,-0.001517,0.994422,0.016089,0.104231,1.342441,0.006755,0.357221,0.000542
11084,30.788889,-0.001458,0.994342,0.016354,0.104948,1.341066,0.006667,0.352150,0.000573
11085,30.791667,-0.001509,0.994241,0.016681,0.105848,1.339897,0.006591,0.347013,0.000427
11086,30.794444,-0.001764,0.994149,0.016693,0.106701,1.338981,0.006506,0.342392,0.000458
11087,30.797222,,,,,,,,
11088,30.800000,-0.001962,0.994075,0.016504,0.107420,1.337734,0.006406,0.337168,0.000660
11089,30.802778,-0.002151,0.994033,0.016277,0.107840,1.336499,0.006330,0.332139,0.000437
11090,30.805556,-0.002322,0.994021,0.015805,0.108018,1.335249,0.006269,0.327591,0.000455
11091,30.808333,-0.002629,0.994038,0.015153,0.107946,1.334240,0.006241,0.323471,0.000417
11092,30.811111,-0.002767,0.994055,0.014728,0.107847,1.333071,0.006241,0.319062,0.000464
11093,30.813889,-0.002866,0.994087,0.014415,0.107585,1.331930,0.006260,0.314599,0.000483
11094,30.816667,-0.002904,0.994132,0.014136,0.107204,1.330762,0.006294,0.310183,0.000507
11095,30.819444,-0.003108,0.994200,0.013634,0.106636,1.329873,0.006345,0.306268,0.000427
11096,30.822222,-0.003188,0.994270,0.013301,0.106021,1.328888,0.006421,0.302180,0.000422
11097,30.825000,-0.003246,0.994341,0.013040,0.105382,1.327952,0.006515,0.298101,0.000437
11098,30.827778,,,,,,,,
11099,30.830556,-0.003052,0.994406,0.013023,0.104772,1.326622,0.006603,0.293054,0.000449
11100,30.833333,-0.002708,0.994455,0.012920,0.104331,1.325115,0.006671,0.288369,0.000543
11101,30.836111,-0.002295,0.994486,0.012863,0.104053,1.323592,0.006732,0.283833,0.000535
11102,30.838889,-0.001693,0.994514,0.013153,0.103755,1.321898,0.006758,0.278903,0.000471
11103,30.841667,-0.001056,0.994532,0.013503,0.103548,1.320210,0.006775,0.274043,0.000436
11104,30.844444,-0.000440,0.994537,0.013811,0.103472,1.318574,0.006781,0.269412,0.000432
11105,30.847222,-0.000147,0.994538,0.013924,0.103443,1.317401,0.006768,0.265281,0.000522
11106,30.850000,0.000101,0.994511,0.014170,0.103664,1.316309,0.006762,0.261053,0.000516
11107,30.852778,0.000281,0.994472,0.014429,0.104011,1.315323,0.006726,0.256903,0.000497
11108,30.855556,0.000408,0.994418,0.014653,0.104488,1.314375,0.006688,0.252890,0.000547
11109,30.858333,0.000636,0.994354,0.014826,0.105067,1.313207,0.006625,0.248986,0.000537
11110,30.861111,0.000815,0.994307,0.014825,0.105511,1.312025,0.006546,0.245389,0.000526
11111,30.863889,0.000743,0.994278,0.014782,0.105793,1.311165,0.006466,0.241915,0.000479
11112,30.866667,0.000652,0.994265,0.014705,0.105924,1.310281,0.006369,0.238490,0.000439
11113,30.869444,0.000377,0.994264,0.014899,0.105911,1.309715,0.006288,0.234622,0.000520
11114,30.872222,,,,,,,,
11115,30.875000,-0.000052,0.994296,0.015021,0.105591,1.309154,0.006194,0.230171,0.000510
11116,30.877778,-0.000268,0.994356,0.014926,0.105040,1.308248,0.006091,0.226097,0.000671
11117,30.880556,-0.000392,0.994432,0.014819,0.104328,1.307239,0.006014,0.222101,0.000744
11118,30.883333,-0.000447,0.994516,0.014426,0.103588,1.306124,0.005962,0.218627,0.000685
11119,30.886111,-0.000512,0.994617,0.013967,0.102675,1.305058,0.005942,0.215328,0.000619
11120,30.888889,,,,,,,,
11121,30.891667,-0.000556,0.994729,0.013501,0.101645,1.303880,0.005983,0.211496,0.000731
11122,30.894444,-0.000649,0.994811,0.013082,0.100897,1.302842,0.006069,0.207835,0.000372
11123,30.897222,-0.001001,0.994894,0.012858,0.100094,1.302312,0.006156,0.204109,0.000432
11124,30.900000,-0.001450,0.995026,0.013393,0.098700,1.302226,0.006199,0.199428,0.000620
11125,30.902778,-0.001220,0.995069,0.013477,0.098258,1.301003,0.006271,0.195480,0.000711
11126,30.905556,-0.000822,0.995111,0.013927,0.097769,1.299696,0.006352,0.191052,0.000854
11127,30.908333,-0.000379,0.995138,0.014421,0.097430,1.298368,0.006423,0.186711,0.000697
11128,30.911111,,,,,,,,
11129,30.913889,-0.000060,0.995162,0.014924,0.097112,1.297236,0.006522,0.181919,0.000577
11130,30.916667,0.000122,0.995197,0.015268,0.096691,1.296331,0.006595,0.177588,0.000457
11131,30.919444,0.000387,0.995216,0.015748,0.096424,1.295369,0.006658,0.173169,0.000576
11132,30.922222,0.000484,0.995253,0.015864,0.096024,1.294606,0.006678,0.169500,0.000397
11133,30.925000,0.000950,0.995273,0.016306,0.095738,1.293335,0.006668,0.165349,0.000342
11134,30.927778,0.001184,0.995278,0.016609,0.095632,1.292405,0.006652,0.161567,0.000392
11135,30.930556,0.001351,0.995277,0.016852,0.095592,1.291555,0.006613,0.157956,0.000343
11136,30.933333,0.001631,0.995274,0.017054,0.095585,1.290497,0.006518,0.154466,0.000324
11137,30.936111,,,,,,,,
11138,30.938889,0.001761,0.995236,0.017138,0.095962,1.289454,0.006403,0.150729,0.000643
11139,30.941667,0.001871,0.995189,0.017371,0.096406,1.288476,0.006308,0.146876,0.000757
11140,30.944444,0.001313,0.995248,0.017674,0.095751,1.288598,0.006175,0.143104,0.000963
11141,30.947222,0.001065,0.995231,0.017347,0.095988,1.288012,0.006090,0.140343,0.000673
11142,30.950000,0.000834,0.995224,0.017200,0.096084,1.287409,0.006026,0.137377,0.000627
11143,30.952778,0.000826,0.995220,0.017475,0.096079,1.286550,0.005990,0.133784,0.000565
11144,30.955556,0.000700,0.995229,0.017481,0.095988,1.285844,0.005983,0.130711,0.000547
11145,30.958333,0.000560,0.995262,0.017149,0.095705,1.285161,0.006023,0.128197,0.000865
11146,30.961111,-0.000009,0.995332,0.016447,0.095095,1.285106,0.006092,0.126423,0.000628
11147,30.963889,-0.000403,0.995417,0.015736,0.094330,1.284832,0.006166,0.124728,0.000710
11148,30.966667,-0.000775,0.995515,0.015175,0.093374,1.284605,0.006258,0.122858,0.000715
11149,30.969444,-0.001125,0.995606,0.014794,0.092460,1.284424,0.006382,0.120795,0.000442
11150,30.972222,-0.001395,0.995709,0.014424,0.091401,1.284188,0.006506,0.118755,0.000493
